Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Sydney,15.3,20.0,6.4,3.2,0.3,NA,NA,W,SSE,4.0,15.0,94.0,75.0,1025.4,1023.7,8.0,7.0,16.4,19.6,Yes,Yes
Sydney,12.7,24.8,0.4,2.6,10.2,NA,NA,W,E,15.0,6.0,81.0,38.0,1011.2,1007.0,2.0,7.0,15.6,24.6,No,No
Sydney,11.9,16.8,0.0,7.6,8.5,NA,NA,W,WSW,20.0,24.0,46.0,33.0,1007.4,1008.6,2.0,6.0,13.7,15.6,No,No
Sydney,8.6,18.4,0.0,3.8,10.5,NA,NA,W,SSE,24.0,9.0,54.0,41.0,1020.4,1019.8,1.0,1.0,11.7,17.8,No,No
Sydney,8.4,19.6,0.0,3.6,9.8,NA,NA,W,E,15.0,17.0,68.0,50.0,1024.2,1021.3,1.0,3.0,11.6,18.1,No,No
Sydney,10.8,22.2,0.0,2.4,9.1,NA,NA,W,WSW,19.0,17.0,65.0,44.0,1018.7,1015.3,1.0,3.0,14.5,21.7,No,No
Sydney,10.9,19.6,0.0,3.4,10.5,NA,NA,W,SSE,19.0,11.0,62.0,52.0,1019.3,1016.9,1.0,1.0,14.1,18.6,No,No
Sydney,9.4,20.3,0.0,3.6,10.3,NA,NA,W,SE,22.0,11.0,64.0,47.0,1021.1,1018.3,1.0,1.0,12.4,19.4,No,No
Sydney,9.4,22.3,0.0,2.0,10.0,NA,NA,W,NW,15.0,7.0,71.0,34.0,1018.7,1015.2,1.0,2.0,12.4,22.2,No,No
Sydney,11.8,23.6,0.0,3.4,3.1,NA,NA,W,WNW,9.0,9.0,74.0,48.0,1017.1,1013.3,6.0,7.0,13.7,21.1,No,No
Sydney,13.0,23.0,0.0,3.6,9.4,NA,NA,W,SSE,22.0,13.0,57.0,44.0,1014.3,1011.8,1.0,3.0,16.5,22.0,No,No
Sydney,11.0,21.8,0.0,3.2,10.2,NA,NA,W,S,24.0,15.0,63.0,45.0,1019.2,1017.5,1.0,1.0,14.0,20.8,No,No
Sydney,11.0,21.9,0.0,3.2,10.1,NA,NA,W,SE,17.0,11.0,75.0,60.0,1021.4,1020.2,0.0,1.0,14.3,20.6,No,No
Sydney,12.4,19.5,0.0,1.6,7.3,NA,NA,W,E,11.0,15.0,88.0,63.0,1023.5,1020.5,1.0,1.0,14.9,19.2,No,No
Sydney,13.2,19.7,0.0,1.8,4.2,NA,NA,W,E,11.0,9.0,88.0,67.0,1023.4,1021.7,6.0,7.0,15.0,18.1,No,No
Sydney,11.2,20.6,0.0,2.0,9.7,NA,NA,W,ENE,20.0,19.0,82.0,64.0,1023.8,1020.5,1.0,1.0,13.8,20.0,No,No
Sydney,12.0,21.4,0.2,3.2,8.7,NA,NA,W,E,13.0,9.0,90.0,60.0,1022.2,1017.8,1.0,1.0,13.9,21.3,No,Yes
Sydney,8.8,17.8,0.0,4.2,9.4,NA,NA,W,W,19.0,31.0,57.0,36.0,1007.0,1006.3,1.0,1.0,11.6,17.0,No,No
Sydney,10.7,20.5,0.0,4.4,9.9,NA,NA,W,WNW,22.0,7.0,58.0,36.0,1015.7,1013.3,1.0,0.0,12.5,20.3,No,No
Sydney,10.3,21.7,0.0,3.0,10.0,NA,NA,W,W,24.0,7.0,64.0,38.0,1020.1,1017.5,1.0,1.0,13.0,21.3,No,No
Sydney,11.4,20.1,0.0,2.4,9.1,NA,NA,W,NW,13.0,2.0,71.0,39.0,1025.4,1022.7,1.0,1.0,13.3,19.3,No,No
Sydney,8.8,18.3,0.0,3.6,6.5,NA,NA,W,ENE,17.0,11.0,78.0,58.0,1025.1,1022.2,4.0,3.0,11.1,16.9,No,No
Sydney,10.9,21.1,0.4,0.4,9.1,NA,NA,W,ENE,20.0,13.0,81.0,58.0,1025.9,1022.6,6.0,2.0,12.9,19.5,No,No
Sydney,11.5,22.4,0.0,3.2,8.7,NA,NA,W,E,15.0,13.0,82.0,71.0,1024.6,1021.8,3.0,1.0,13.6,19.1,No,No
Sydney,11.0,19.2,0.0,1.6,3.9,NA,NA,W,NE,26.0,2.0,80.0,74.0,1025.6,1023.9,3.0,6.0,12.8,18.6,No,No
Sydney,11.0,18.6,1.0,1.0,4.6,NA,NA,W,S,19.0,4.0,86.0,76.0,1030.2,1029.1,3.0,2.0,12.7,17.6,No,No
Sydney,10.9,21.0,0.2,1.4,5.6,NA,NA,W,E,19.0,7.0,87.0,58.0,1032.0,1028.7,1.0,2.0,12.7,19.6,No,No
Sydney,11.6,20.5,0.2,2.2,0.3,NA,NA,W,SE,19.0,17.0,91.0,74.0,1029.3,1027.0,7.0,7.0,14.3,18.7,No,Yes
Sydney,14.3,17.6,22.0,1.8,0.1,NA,NA,W,W,9.0,7.0,97.0,90.0,1027.3,1024.8,8.0,7.0,15.3,17.1,Yes,Yes
Sydney,15.2,19.1,4.0,0.4,0.0,NA,NA,W,E,17.0,22.0,98.0,90.0,1026.4,1024.1,8.0,8.0,15.6,16.7,Yes,Yes
Sydney,11.7,18.2,0.0,2.2,8.8,NA,NA,W,S,19.0,24.0,76.0,49.0,1025.0,1025.7,1.0,1.0,13.3,17.9,No,Yes
Sydney,13.0,16.9,3.6,1.2,1.2,NA,NA,W,ESE,13.0,2.0,96.0,89.0,1030.9,1028.0,7.0,8.0,13.9,16.2,Yes,Yes
Sydney,12.4,19.9,1.6,1.6,3.9,NA,NA,W,N,13.0,9.0,98.0,68.0,1027.5,1023.9,7.0,1.0,13.2,19.1,Yes,No
Sydney,13.7,22.1,5.4,1.8,6.9,NA,NA,W,ENE,11.0,7.0,97.0,64.0,1022.4,1018.1,8.0,1.0,14.1,20.1,Yes,No
Sydney,9.6,14.6,0.0,3.8,3.4,NA,NA,W,SW,30.0,24.0,49.0,52.0,1022.0,1022.5,5.0,7.0,11.2,14.1,No,No
Sydney,13.1,17.5,3.4,0.8,1.3,NA,NA,W,SSW,11.0,13.0,88.0,73.0,1026.7,1024.8,7.0,7.0,14.2,17.3,Yes,No
Sydney,13.6,19.4,0.0,1.6,4.1,NA,NA,W,NE,13.0,2.0,90.0,69.0,1025.5,1022.1,7.0,8.0,14.8,19.2,No,No
Sydney,13.8,17.9,3.6,0.6,0.6,NA,NA,W,W,19.0,19.0,81.0,60.0,1018.3,1016.2,7.0,7.0,14.3,17.2,Yes,Yes
Sydney,11.6,18.5,2.2,1.8,9.4,NA,NA,W,WSW,15.0,17.0,66.0,40.0,1020.7,1018.9,1.0,1.0,13.2,18.0,Yes,No
Sydney,9.7,17.3,0.0,3.4,9.3,NA,NA,W,SSW,22.0,22.0,61.0,54.0,1023.2,1024.0,1.0,3.0,11.4,16.3,No,No
Sydney,9.2,19.2,0.0,1.8,9.2,NA,NA,W,WNW,19.0,9.0,72.0,45.0,1027.0,1023.1,1.0,1.0,10.7,18.8,No,No
Sydney,9.9,19.6,0.0,2.8,9.8,NA,NA,W,WNW,17.0,6.0,69.0,43.0,1024.6,1020.6,1.0,0.0,11.8,19.4,No,No
Sydney,9.5,19.4,0.0,4.4,9.3,NA,NA,W,WSW,24.0,15.0,57.0,32.0,1025.9,1023.6,0.0,0.0,10.8,18.9,No,No
Sydney,7.9,18.7,0.0,3.0,8.8,NA,NA,W,SSE,20.0,9.0,68.0,43.0,1027.6,1024.7,1.0,1.0,10.1,18.1,No,No
Sydney,9.2,17.9,0.0,3.2,9.6,NA,NA,W,WNW,17.0,7.0,63.0,42.0,1022.7,1020.8,1.0,1.0,10.7,17.4,No,Yes
Sydney,8.2,15.0,1.2,2.4,0.4,NA,NA,W,S,20.0,9.0,84.0,88.0,1029.0,1028.2,7.0,7.0,9.1,12.9,Yes,Yes
Sydney,8.3,18.4,0.0,2.2,7.8,NA,NA,W,SSE,15.0,4.0,84.0,59.0,1029.2,1025.7,1.0,3.0,9.8,17.7,No,No
Sydney,9.7,19.8,0.0,2.2,4.3,NA,NA,W,N,9.0,11.0,87.0,55.0,1024.4,1019.7,7.0,5.0,11.3,19.3,No,No
Sydney,10.5,17.2,0.2,1.6,5.5,NA,NA,W,SE,11.0,7.0,80.0,49.0,1020.9,1017.4,1.0,4.0,12.1,16.4,No,No
Sydney,6.9,13.3,0.0,2.8,4.6,NA,NA,W,WSW,15.0,20.0,57.0,43.0,1018.0,1015.7,2.0,7.0,9.6,13.2,No,Yes
Sydney,10.0,16.5,0.0,4.8,9.8,NA,NA,W,WSW,24.0,20.0,46.0,27.0,1016.5,1017.0,1.0,1.0,11.3,16.1,No,No
Sydney,5.7,15.9,0.0,3.4,8.3,NA,NA,W,NE,17.0,13.0,67.0,45.0,1027.5,1023.5,4.0,7.0,7.8,15.0,No,No
Sydney,7.8,17.3,0.0,2.6,0.0,NA,NA,W,N,4.0,17.0,67.0,58.0,1024.2,1021.2,8.0,8.0,11.5,17.1,No,No
Sydney,9.7,19.8,0.0,1.8,9.7,NA,NA,W,ESE,20.0,11.0,81.0,70.0,1020.8,1018.4,1.0,1.0,11.1,17.4,No,No
Sydney,8.2,18.5,0.0,1.4,9.0,NA,NA,W,N,15.0,17.0,84.0,38.0,1019.2,1013.3,4.0,5.0,10.1,17.3,No,No
Sydney,8.2,18.7,0.0,4.0,8.7,NA,NA,W,W,13.0,39.0,73.0,21.0,1010.1,1007.3,1.0,1.0,10.1,17.9,No,No
Sydney,8.1,18.2,0.0,3.4,9.5,NA,NA,W,W,4.0,6.0,53.0,32.0,1016.2,1014.1,1.0,2.0,10.9,18.2,No,No
Sydney,7.2,15.1,0.0,3.8,10.0,NA,NA,W,SSW,19.0,22.0,52.0,31.0,1024.8,1025.2,0.0,1.0,8.8,13.9,No,No
Sydney,5.5,14.7,0.0,4.0,4.0,NA,NA,W,SSW,22.0,19.0,67.0,61.0,1031.5,1029.6,6.0,6.0,7.0,14.1,No,Yes
Sydney,6.9,15.9,7.0,0.2,1.7,NA,NA,W,ESE,19.0,22.0,95.0,70.0,1029.3,1025.4,8.0,7.0,10.9,14.7,Yes,Yes
Sydney,6.2,17.0,16.2,1.4,8.6,NA,NA,W,SSE,24.0,13.0,79.0,47.0,1018.3,1014.3,1.0,5.0,8.4,15.5,Yes,No
Sydney,6.3,17.6,0.0,2.0,7.6,NA,NA,W,ESE,11.0,6.0,71.0,41.0,1013.1,1008.6,2.0,7.0,9.1,16.4,No,Yes
Sydney,7.0,13.6,3.8,3.0,3.6,NA,NA,W,SW,20.0,31.0,79.0,79.0,1011.3,1011.3,6.0,8.0,8.4,10.2,Yes,Yes
Sydney,8.0,15.0,33.2,1.4,6.9,NA,NA,W,SSW,22.0,20.0,86.0,59.0,1017.2,1015.1,6.0,6.0,9.1,13.5,Yes,No
Sydney,6.0,17.0,0.2,2.6,9.7,NA,NA,W,ESE,19.0,11.0,65.0,43.0,1016.7,1013.7,2.0,1.0,9.4,16.2,No,No
Sydney,6.0,20.3,0.0,3.4,10.2,NA,NA,W,E,19.0,11.0,71.0,42.0,1016.6,1011.6,1.0,2.0,7.9,18.5,No,No
Sydney,9.7,16.8,0.0,4.6,10.1,NA,NA,W,W,28.0,24.0,48.0,32.0,1013.2,1013.3,1.0,1.0,11.9,16.6,No,No
Sydney,9.4,18.8,0.0,3.6,10.0,NA,NA,W,W,20.0,7.0,52.0,34.0,1020.4,1017.7,0.0,1.0,11.6,18.7,No,No
Sydney,8.1,17.2,0.0,3.0,5.9,NA,NA,W,E,13.0,13.0,62.0,45.0,1020.4,1017.1,6.0,6.0,10.6,15.0,No,No
Sydney,6.6,16.3,0.0,3.4,8.5,NA,NA,W,SSE,22.0,13.0,67.0,52.0,1019.1,1016.1,1.0,5.0,9.2,16.3,No,No
Sydney,8.8,15.5,0.0,3.4,3.4,NA,NA,W,SSW,15.0,13.0,89.0,70.0,1014.9,1015.6,7.0,7.0,9.5,14.3,No,No
Sydney,8.3,16.5,0.8,0.4,6.0,NA,NA,W,NW,20.0,19.0,74.0,75.0,1017.9,1014.6,1.0,7.0,10.9,11.4,No,Yes
Sydney,8.2,18.6,4.6,1.4,5.7,NA,NA,W,SW,17.0,19.0,58.0,38.0,1016.4,1016.9,7.0,5.0,11.7,18.4,Yes,No
Sydney,6.9,17.3,0.0,4.0,9.6,NA,NA,W,WNW,19.0,15.0,56.0,37.0,1021.9,1018.1,1.0,4.0,9.9,16.4,No,No
Sydney,7.0,15.9,0.4,3.6,10.7,NA,NA,W,W,33.0,20.0,46.0,35.0,1016.0,1015.4,1.0,4.0,9.4,15.4,No,No
Sydney,6.8,16.3,0.0,3.0,10.0,NA,NA,W,W,19.0,30.0,50.0,28.0,1021.7,1018.8,1.0,1.0,10.7,15.8,No,No
Sydney,7.2,18.5,0.0,4.0,10.4,NA,NA,W,WSW,22.0,26.0,51.0,28.0,1021.1,1015.6,0.0,1.0,10.2,18.0,No,No
Sydney,9.4,18.8,0.0,4.6,10.7,NA,NA,W,W,22.0,31.0,49.0,33.0,1013.4,1010.2,1.0,1.0,12.4,18.1,No,No
Sydney,10.5,18.0,0.0,4.0,9.2,NA,NA,W,SE,22.0,15.0,48.0,42.0,1011.8,1010.5,1.0,4.0,13.2,16.6,No,No
Sydney,6.9,16.4,0.0,4.6,10.4,NA,NA,W,SSE,17.0,15.0,45.0,35.0,1021.9,1021.8,1.0,1.0,10.4,15.5,No,No
Sydney,5.6,15.8,0.0,3.4,7.6,NA,NA,W,SSW,20.0,19.0,59.0,33.0,1024.9,1021.2,6.0,7.0,9.2,15.3,No,No
Sydney,5.3,17.6,0.6,1.8,10.8,NA,NA,W,ENE,22.0,15.0,65.0,32.0,1028.8,1025.4,1.0,5.0,9.5,17.5,No,No
Sydney,9.4,20.2,0.0,3.2,1.1,NA,NA,W,ENE,7.0,11.0,58.0,44.0,1022.5,1017.1,8.0,7.0,12.0,18.2,No,Yes
Sydney,10.2,11.9,2.6,3.4,0.0,NA,NA,W,SSW,15.0,17.0,90.0,87.0,1016.1,1015.5,8.0,8.0,10.5,10.5,Yes,Yes
Sydney,5.5,17.3,0.0,3.0,10.4,NA,NA,W,SSE,24.0,22.0,63.0,47.0,1029.6,1027.9,1.0,2.0,9.8,16.6,No,No
Sydney,8.2,16.4,0.0,3.6,7.1,NA,NA,W,NE,15.0,19.0,76.0,48.0,1029.9,1024.8,7.0,5.0,11.1,16.0,No,No
Sydney,9.2,17.6,0.0,4.0,8.4,NA,NA,W,SSE,19.0,26.0,59.0,NA,1025.1,1025.3,3.0,4.0,13.1,15.3,No,Yes
Sydney,8.8,16.9,2.4,3.2,8.5,NA,NA,W,S,13.0,20.0,85.0,59.0,1028.0,1025.3,3.0,5.0,12.0,15.8,Yes,No
Sydney,8.1,16.0,0.0,NA,6.3,NA,NA,W,ENE,13.0,17.0,82.0,65.0,1023.4,1019.1,5.0,7.0,12.1,15.7,No,Yes
Sydney,10.4,21.0,0.2,4.0,11.3,NA,NA,W,E,7.0,19.0,54.0,41.0,1022.9,1020.8,0.0,0.0,15.0,19.0,No,No
Sydney,8.7,20.6,0.0,3.0,11.1,NA,NA,W,ESE,19.0,17.0,56.0,39.0,1026.1,1024.4,0.0,1.0,14.1,18.9,No,No
Sydney,9.5,19.0,21.6,0.0,9.4,NA,NA,W,ESE,15.0,15.0,69.0,51.0,1016.4,1014.1,2.0,6.0,14.1,18.3,Yes,No
Sydney,9.4,17.5,0.0,3.4,9.9,NA,NA,W,SSE,15.0,24.0,68.0,51.0,1019.5,1018.2,1.0,2.0,13.9,16.4,No,No
Sydney,7.0,16.8,0.0,4.0,10.7,NA,NA,W,ESE,17.0,19.0,66.0,44.0,1022.7,1019.1,1.0,1.0,12.4,16.6,No,No
Sydney,8.7,24.3,0.0,3.6,10.8,NA,NA,W,NE,11.0,20.0,53.0,35.0,1014.9,1010.8,1.0,1.0,14.8,21.9,No,No
Sydney,12.3,19.8,0.0,10.6,11.3,NA,NA,W,WSW,39.0,19.0,30.0,25.0,1015.8,1016.5,1.0,1.0,14.3,19.5,No,No
Sydney,9.4,19.4,0.0,3.6,10.1,NA,NA,W,NE,6.0,22.0,63.0,61.0,1021.4,1016.2,1.0,4.0,15.7,18.3,No,No
Sydney,13.2,29.8,0.0,4.4,7.5,NA,NA,W,NW,6.0,37.0,64.0,33.0,1011.6,1007.0,0.0,7.0,19.1,27.6,No,Yes
Sydney,10.3,18.6,0.0,4.0,10.9,NA,NA,W,E,6.0,19.0,67.0,54.0,1031.6,1027.8,1.0,1.0,16.0,18.2,No,No
Sydney,11.9,19.2,0.8,6.4,11.1,NA,NA,W,NE,6.0,15.0,61.0,48.0,1020.3,1016.777,2.0,1.0,16.5,19.0,No,No
Sydney,9.7,20.6,0.4,3.4,11.7,NA,NA,W,E,22.0,24.0,51.0,42.0,1017.7,1014.4,1.0,1.0,12.8,17.2,No,No
Sydney,10.9,19.7,0.0,NA,10.0,NA,NA,W,E,19.0,15.0,53.0,47.0,1018.8,1018.6,4.0,1.0,14.0,18.4,No,No
Sydney,10.5,19.9,0.0,5.4,11.7,NA,NA,W,ESE,17.0,22.0,56.0,58.0,1026.2,1025.7,1.0,1.0,15.8,19.2,No,No
Sydney,14.6,22.3,0.0,6.6,7.2,NA,NA,W,E,6.0,22.0,82.0,65.0,1027.4,1024.3,5.0,3.0,16.0,20.0,No,No
Sydney,14.2,22.5,0.0,3.6,10.6,NA,NA,W,E,11.0,28.0,76.0,69.0,1025.0,1021.8,1.0,1.0,18.6,20.8,No,No
Sydney,16.1,29.2,0.0,7.0,9.2,NA,NA,W,NE,6.0,24.0,72.0,43.0,1021.4,1016.6,2.0,2.0,20.2,27.7,No,No
Sydney,11.8,22.1,0.0,4.2,11.4,NA,NA,W,E,7.0,19.0,64.0,42.0,1025.5,1023.4,1.0,1.0,16.6,20.3,No,No
Sydney,12.9,24.9,0.0,5.8,11.7,NA,NA,W,ENE,7.0,20.0,71.0,49.0,1024.2,1021.0,1.0,2.0,17.6,22.4,No,No
Sydney,16.5,26.8,0.0,7.8,10.8,NA,NA,W,NE,6.0,9.0,64.0,48.0,1022.3,1018.5,1.0,2.0,21.3,26.6,No,No
Sydney,12.3,24.0,0.0,4.8,11.5,NA,NA,W,E,17.0,19.0,66.0,47.0,1018.3,1015.1,1.0,1.0,17.3,22.2,No,No
Sydney,15.1,25.8,7.6,1.2,3.7,NA,NA,W,NE,9.0,20.0,92.0,70.0,1022.6,1016.7,8.0,6.0,17.0,23.5,Yes,No
Sydney,17.5,23.1,0.8,4.6,0.2,NA,NA,W,NE,11.0,17.0,72.0,60.0,1024.9,1021.0,7.0,7.0,18.3,20.0,No,Yes
Sydney,14.5,21.0,0.0,7.8,5.0,NA,NA,W,NE,4.0,20.0,59.0,60.0,1015.5,1010.6,6.0,8.0,18.2,20.1,No,No
Sydney,15.2,30.3,0.0,6.0,10.3,NA,NA,W,ENE,9.0,17.0,58.0,45.0,1009.6,1006.7,5.0,7.0,21.0,25.0,No,No
Sydney,16.6,23.0,0.4,4.4,11.0,NA,NA,W,E,13.0,20.0,46.0,60.0,1017.2,1017.9,1.0,2.0,20.7,21.5,No,No
Sydney,16.6,23.8,0.0,12.0,12.9,NA,NA,W,E,6.0,26.0,65.0,65.0,1011.1,1007.2,1.0,1.0,20.8,23.4,No,No
Sydney,18.4,33.2,0.0,8.0,8.0,NA,NA,W,W,13.0,19.0,67.0,19.0,1007.7,1005.6,7.0,5.0,22.5,32.3,No,No
Sydney,20.8,34.8,0.0,6.4,9.8,NA,NA,W,SSE,13.0,20.0,57.0,56.0,1006.9,1004.1,7.0,6.0,27.0,28.8,No,No
Sydney,20.0,26.1,0.0,7.6,4.9,NA,NA,W,SE,11.0,20.0,81.0,78.0,1007.9,1008.4,8.0,7.0,21.1,21.7,No,Yes
Sydney,17.4,25.9,1.8,5.4,9.9,NA,NA,W,NE,7.0,17.0,81.0,60.0,1011.2,1006.3,3.0,6.0,19.5,24.9,Yes,No
Sydney,19.2,25.4,0.0,12.0,12.7,NA,NA,W,WSW,33.0,44.0,42.0,32.0,996.5,997.4,1.0,5.0,21.5,23.9,No,No
Sydney,19.7,28.3,7.0,6.0,12.1,NA,NA,W,E,4.0,20.0,72.0,63.0,1006.6,1003.2,1.0,5.0,23.4,26.5,Yes,No
Sydney,18.2,27.6,2.0,5.6,10.9,NA,NA,W,E,9.0,26.0,81.0,72.0,1004.3,999.3,6.0,5.0,20.9,23.8,Yes,No
Sydney,19.2,31.5,0.0,7.4,13.1,NA,NA,W,E,19.0,20.0,37.0,42.0,1002.7,1002.4,0.0,0.0,24.7,25.3,No,No
Sydney,18.4,34.7,0.0,9.8,12.9,NA,NA,W,NNW,11.0,17.0,73.0,22.0,1005.5,1000.7,4.0,6.0,22.0,34.3,No,No
Sydney,21.3,31.1,1.6,12.8,7.4,NA,NA,W,ENE,11.0,22.0,66.0,55.0,1011.9,1008.1,3.0,5.0,25.7,29.2,Yes,No
Sydney,19.4,26.6,24.6,3.2,7.1,NA,NA,W,S,19.0,15.0,93.0,62.0,1010.2,1008.1,8.0,6.0,20.2,25.7,Yes,Yes
Sydney,20.3,26.1,0.0,7.8,9.6,NA,NA,W,E,2.0,19.0,78.0,68.0,1011.6,1010.2,5.0,3.0,22.4,25.1,No,No
Sydney,19.9,30.5,0.8,5.4,10.7,NA,NA,W,SE,11.0,15.0,82.0,57.0,1014.1,1013.2,0.0,1.0,23.0,28.2,No,No
Sydney,17.5,23.5,0.0,6.0,5.6,NA,NA,W,E,13.0,11.0,78.0,50.0,1018.2,1015.9,7.0,4.0,18.9,23.2,No,No
Sydney,16.8,24.6,0.0,5.0,11.0,NA,NA,W,SE,30.0,20.0,39.0,37.0,1009.5,1008.6,1.0,1.0,19.3,24.2,No,No
Sydney,14.4,23.6,0.0,7.8,9.8,NA,NA,W,ESE,15.0,19.0,67.0,48.0,1013.4,1011.4,1.0,1.0,17.8,22.5,No,No
Sydney,18.2,25.3,1.2,5.0,9.8,NA,NA,W,E,4.0,22.0,87.0,57.0,1022.9,1020.4,2.0,2.0,20.3,24.7,Yes,No
Sydney,19.6,25.5,0.0,6.4,2.2,NA,NA,W,NW,7.0,2.0,85.0,76.0,1018.6,1016.2,7.0,7.0,21.1,23.9,No,No
Sydney,16.1,26.8,0.4,6.8,10.8,NA,NA,W,E,17.0,22.0,42.0,29.0,1011.7,1008.2,1.0,0.0,18.7,26.7,No,No
Sydney,15.9,25.7,0.0,6.1,11.0,NA,NA,W,SE,20.0,19.0,47.0,48.0,1013.4,1012.5,1.0,1.0,18.8,23.9,No,No
Sydney,17.5,27.7,0.0,6.0,9.7,NA,NA,W,E,13.0,13.0,76.0,67.0,1016.7,1013.7,2.0,7.0,20.6,24.9,No,No
Sydney,19.6,25.3,0.0,6.2,8.7,NA,NA,W,E,6.0,17.0,83.0,58.0,1018.9,1017.2,4.0,2.0,22.1,24.9,No,No
Sydney,17.6,26.7,0.0,5.6,8.4,NA,NA,W,NE,11.0,19.0,82.0,58.0,1017.9,1015.1,1.0,5.0,20.4,25.0,No,No
Sydney,17.1,22.8,0.0,5.6,8.0,NA,NA,W,NE,9.0,20.0,72.0,67.0,1020.1,1014.4,7.0,5.0,19.1,21.5,No,No
Sydney,12.8,22.4,0.0,5.6,9.3,NA,NA,W,SE,11.0,22.0,66.0,59.0,1026.9,1024.9,2.0,4.0,18.7,21.3,No,No
Sydney,14.7,22.7,0.0,4.0,8.3,NA,NA,W,E,15.0,9.0,81.0,65.0,1023.6,1021.0,5.0,4.0,18.4,22.4,No,No
Sydney,18.9,26.1,0.2,0.8,NA,NA,NA,W,E,11.0,13.0,89.0,72.0,1023.3,1020.5,7.0,7.0,20.4,23.4,No,No
Sydney,17.6,26.9,48.0,NA,7.8,NA,NA,W,E,19.0,20.0,89.0,70.0,1015.1,1011.2,6.0,5.0,19.2,23.1,Yes,No
Sydney,16.1,29.3,0.2,5.0,10.0,NA,NA,W,NW,11.0,20.0,70.0,25.0,1011.1,1006.9,0.0,1.0,20.5,29.0,No,No
Sydney,14.9,24.1,0.0,10.0,9.8,NA,NA,W,E,15.0,15.0,43.0,38.0,1015.2,1011.7,0.0,1.0,17.4,22.6,No,No
Sydney,11.2,18.7,0.0,7.2,9.9,NA,NA,W,WNW,28.0,24.0,43.0,26.0,1013.0,1012.7,1.0,2.0,14.1,17.9,No,No
Sydney,11.8,21.9,0.0,4.0,10.5,NA,NA,W,W,19.0,26.0,54.0,30.0,1015.5,1014.9,1.0,2.0,16.1,20.5,No,No
Sydney,11.0,17.4,6.2,2.4,2.7,NA,NA,W,WSW,17.0,4.0,92.0,88.0,1020.5,1020.4,7.0,7.0,12.8,14.1,Yes,Yes
Sydney,10.2,22.5,5.6,3.0,10.3,NA,NA,W,E,17.0,11.0,76.0,53.0,1024.6,1020.9,3.0,5.0,13.0,20.7,Yes,No
Sydney,10.9,22.0,0.0,2.2,9.4,NA,NA,W,S,22.0,22.0,61.0,56.0,1025.1,1022.7,1.0,2.0,14.0,20.8,No,Yes
Sydney,11.4,20.5,13.0,3.6,7.0,NA,NA,W,SE,7.0,6.0,85.0,61.0,1027.8,1025.5,4.0,2.0,12.8,20.4,Yes,No
Sydney,12.1,23.3,0.0,3.2,10.0,NA,NA,W,E,19.0,15.0,84.0,53.0,1028.5,1025.5,1.0,1.0,14.5,21.6,No,Yes
Sydney,14.0,21.0,1.2,1.8,4.2,NA,NA,W,S,13.0,19.0,86.0,61.0,1030.7,1028.3,7.0,5.0,14.7,20.5,Yes,No
Sydney,12.9,22.9,0.8,3.2,9.7,NA,NA,W,ENE,11.0,17.0,92.0,61.0,1028.3,1023.7,2.0,1.0,14.1,20.7,No,No
Sydney,12.0,22.7,0.0,4.0,10.2,NA,NA,W,SSE,20.0,17.0,67.0,44.0,1024.3,1021.7,1.0,1.0,15.0,21.6,No,No
Sydney,12.3,20.9,0.0,2.6,9.5,NA,NA,W,S,20.0,24.0,71.0,61.0,1027.5,1025.0,1.0,2.0,14.9,19.6,No,No
Sydney,11.1,22.8,0.0,4.4,9.8,NA,NA,W,E,19.0,9.0,74.0,46.0,1024.2,1020.4,1.0,1.0,13.4,21.0,No,No
Sydney,11.8,18.9,1.4,3.4,6.4,NA,NA,W,SW,15.0,2.0,74.0,55.0,1025.2,1022.4,6.0,5.0,14.3,17.4,Yes,No
Sydney,9.6,20.1,0.0,2.6,5.5,NA,NA,W,S,19.0,11.0,78.0,51.0,1021.6,1018.1,1.0,6.0,12.0,18.5,No,No
Sydney,10.4,21.3,0.0,1.6,9.7,NA,NA,W,WNW,22.0,11.0,80.0,39.0,1016.8,1012.8,1.0,1.0,12.4,20.9,No,No
Sydney,12.4,21.7,0.0,6.2,8.7,NA,NA,W,W,15.0,30.0,58.0,34.0,1012.8,1009.7,1.0,2.0,14.2,21.4,No,No
Sydney,14.2,21.7,0.0,5.0,7.8,NA,NA,W,WSW,24.0,30.0,49.0,38.0,1008.2,1008.1,7.0,7.0,18.7,21.7,No,No
Sydney,11.4,20.7,0.0,4.8,9.7,NA,NA,W,SE,15.0,15.0,64.0,40.0,1018.7,1017.7,1.0,1.0,13.0,19.6,No,No
Sydney,10.5,20.9,0.0,2.6,5.2,NA,NA,W,ESE,19.0,17.0,74.0,52.0,1025.7,1023.3,3.0,5.0,13.2,19.7,No,Yes
Sydney,13.0,21.4,2.6,2.4,4.4,NA,NA,W,E,15.0,20.0,91.0,53.0,1024.5,1021.4,6.0,6.0,14.5,20.0,Yes,Yes
Sydney,13.9,16.9,0.0,3.0,0.1,NA,NA,W,W,15.0,6.0,88.0,86.0,1020.4,1018.4,7.0,8.0,15.3,16.3,No,Yes
